Trace
Swept SA
A.21.04,N9000B
2260000000,-80.5125732421875
2270000000,-108.905227661133
2280000000,-80.5458221435547
2290000000,-110.623542785645
2300000000,-81.724006652832
2310000000,-112.940521240234
2320000000,-80.6589660644531
2330000000,-114.288841247559
2340000000,-82.2911376953125
2350000000,-115.09952545166
2360000000,-81.2377319335938
2370000000,-117.480827331543
2380000000,-82.5166473388672
2390000000,-112.200218200684
2400000000,-82.4396133422852
2410000000,-107.84886932373
2420000000,-81.7585678100586
2430000000,-111.812019348145
2440000000,-81.2390213012695
2450000000,-110.998191833496
2460000000,-81.2709121704102
2470000000,-115.829040527344
2480000000,-80.3728408813477
2490000000,-111.078300476074
2500000000,-81.2278747558594
2510000000,-114.644630432129
2520000000,-80.4856948852539
2530000000,-107.839691162109
2540000000,-81.1441040039063
2550000000,-109.700942993164
2560000000,-79.8664779663086
2570000000,-106.473770141602
2580000000,-80.3530502319336
2590000000,-107.846481323242
2600000000,-81.0370330810547
2610000000,-111.008026123047
2620000000,-80.8674011230469
2630000000,-112.815879821777
2640000000,-81.3339538574219
2650000000,-114.544486999512
2660000000,-81.7712097167969
2670000000,-114.010810852051
2680000000,-81.69091796875
2690000000,-113.625427246094
2700000000,-82.0151748657227
2710000000,-108.147285461426
2720000000,-81.4498748779297
2730000000,-121.815101623535
2740000000,-82.249267578125
2750000000,-110.114707946777
2760000000,-82.6090240478516
2770000000,-107.422866821289
2780000000,-81.3563842773438
2790000000,-109.789825439453
2800000000,-83.2468719482422
2810000000,-111.109130859375
2820000000,-83.7339477539063
2830000000,-110.757743835449
2840000000,-82.2718658447266
2850000000,-109.389938354492
2860000000,-82.6786804199219
2870000000,-116.42684173584
2880000000,-82.3809051513672
2890000000,-112.464569091797
2900000000,-82.3432922363281
2910000000,-111.672149658203
2920000000,-82.024169921875
2930000000,-118.33129119873
2940000000,-82.8707885742188
2950000000,-111.003959655762
2960000000,-83.0950546264648
2970000000,-112.393852233887
2980000000,-81.2787322998047
2990000000,-110.21061706543
3000000000,-81.0141448974609
3010000000,-109.496688842773
3020000000,-82.2385864257813
3030000000,-112.37784576416
3040000000,-81.60546875
3050000000,-111.930168151855
3060000000,-82.3999404907227
3070000000,-121.225257873535
3080000000,-82.6701049804688
3090000000,-110.534385681152
3100000000,-82.1104278564453
