Trace
Swept SA
A.21.04,N9000B
4550000000,-111.542373657227
4560000000,-82.5014572143555
4570000000,-113.27808380127
4580000000,-81.2300262451172
4590000000,-115.02653503418
4600000000,-81.626708984375
4610000000,-112.535125732422
4620000000,-81.8733520507813
4630000000,-114.243507385254
4640000000,-82.7193756103516
4650000000,-111.814697265625
4660000000,-81.8445053100586
4670000000,-116.168731689453
4680000000,-82.4956207275391
4690000000,-110.229301452637
4700000000,-82.3669586181641
4710000000,-109.361320495605
4720000000,-82.1663589477539
4730000000,-114.98210144043
4740000000,-82.472412109375
4750000000,-109.845283508301
4760000000,-82.7883758544922
4770000000,-113.178283691406
4780000000,-83.7538604736328
4790000000,-113.771881103516
4800000000,-82.68994140625
4810000000,-111.758331298828
4820000000,-83.3118896484375
4830000000,-116.69979095459
4840000000,-82.346305847168
4850000000,-114.20679473877
4860000000,-82.4782028198242
4870000000,-117.456008911133
4880000000,-82.4507217407227
4890000000,-113.497253417969
4900000000,-82.6562652587891
4910000000,-111.281715393066
4920000000,-82.9901351928711
4930000000,-111.016166687012
4940000000,-83.2191772460938
4950000000,-109.302894592285
4960000000,-82.6501693725586
4970000000,-111.023429870605
4980000000,-81.7290802001953
4990000000,-111.561668395996
5000000000,-82.5049133300781
5010000000,-112.757682800293
5020000000,-82.8642578125
5030000000,-109.008911132813
5040000000,-83.4575729370117
5050000000,-113.883575439453
5060000000,-81.9030685424805
5070000000,-111.705146789551
5080000000,-82.8316650390625
5090000000,-111.004211425781
5100000000,-82.6385116577148
5110000000,-111.883026123047
5120000000,-80.4644088745117
5130000000,-111.44068145752
5140000000,-82.2572174072266
5150000000,-114.861724853516
5160000000,-82.0890579223633
5170000000,-108.841865539551
5180000000,-82.1020431518555
5190000000,-117.401786804199
5200000000,-82.7782363891602
5210000000,-111.993927001953
5220000000,-82.7258529663086
5230000000,-114.959014892578
5240000000,-80.2879028320313
5250000000,-109.616645812988
5260000000,-83.3533096313477
5270000000,-112.958335876465
5280000000,-80.3792572021484
5290000000,-113.006614685059
5300000000,-76.1682434082031
5310000000,-111.940658569336
5320000000,-82.0653839111328
5330000000,-112.767944335938
5340000000,-81.1778869628906
5350000000,-108.307266235352
5360000000,-82.3322448730469
5370000000,-108.594276428223
5380000000,-81.7946472167969
5390000000,-110.23469543457
5400000000,-73.5558319091797
5410000000,-114.758460998535
5420000000,-82.3281021118164
5430000000,-107.381294250488
5440000000,-81.7539215087891
5450000000,-109.510009765625
5460000000,-81.6541061401367
5470000000,-109.535018920898
5480000000,-81.8282928466797
5490000000,-111.404975891113
5500000000,-74.8721923828125
5510000000,-114.358390808105
5520000000,-81.6300506591797
5530000000,-115.830657958984
5540000000,-81.2213745117188
5550000000,-110.735954284668
5560000000,-83.2711868286133
5570000000,-114.736961364746
5580000000,-82.5855484008789
5590000000,-114.07706451416
5600000000,-68.4323577880859
5610000000,-111.584327697754
