Trace
Swept SA
A.21.04,N9000B
5770000000,-117.720558166504
5780000000,-83.1909561157227
5790000000,-112.315986633301
5800000000,-79.3801803588867
5810000000,-112.712852478027
5820000000,-83.3587265014648
5830000000,-110.6875
5840000000,-83.3350372314453
5850000000,-109.937957763672
5860000000,-82.7444305419922
5870000000,-119.0576171875
5880000000,-82.3217697143555
5890000000,-114.415901184082
5900000000,-78.4702987670898
5910000000,-113.661834716797
5920000000,-82.3044052124023
5930000000,-108.353591918945
5940000000,-82.9936447143555
5950000000,-111.816368103027
5960000000,-81.0498428344727
5970000000,-113.168617248535
5980000000,-82.0582122802734
5990000000,-112.434944152832
6000000000,-77.526611328125
6010000000,-113.5751953125
6020000000,-81.4645004272461
6030000000,-114.34553527832
6040000000,-81.2980499267578
6050000000,-115.92716217041
6060000000,-82.5430068969727
6070000000,-113.58381652832
6080000000,-81.7900390625
6090000000,-110.850936889648
6100000000,-74.5126495361328
6110000000,-115.227333068848
6120000000,-81.6164245605469
6130000000,-109.61156463623
6140000000,-81.490119934082
6150000000,-111.428642272949
6160000000,-80.7850189208984
6170000000,-110.488891601563
6180000000,-80.8884048461914
6190000000,-111.001960754395
6200000000,-78.0286102294922
6210000000,-110.195335388184
6220000000,-80.260627746582
6230000000,-106.600677490234
6240000000,-80.6062850952148
6250000000,-108.939933776855
6260000000,-80.7216415405273
6270000000,-108.942420959473
6280000000,-80.6729125976563
6290000000,-108.14208984375
6300000000,-73.7794799804688
6310000000,-111.109230041504
6320000000,-81.0044784545898
6330000000,-110.448486328125
6340000000,-81.2440872192383
6350000000,-108.04615020752
6360000000,-79.8967437744141
6370000000,-113.943298339844
6380000000,-81.5255813598633
6390000000,-107.275032043457
6400000000,-77.7607421875
6410000000,-121.620635986328
6420000000,-79.7135162353516
6430000000,-114.563331604004
6440000000,-81.5479888916016
6450000000,-107.894653320313
6460000000,-81.4565505981445
6470000000,-111.031715393066
6480000000,-79.40234375
6490000000,-110.828857421875
6500000000,-79.1615982055664
6510000000,-110.388931274414
6520000000,-81.0362396240234
6530000000,-106.742828369141
6540000000,-79.449577331543
6550000000,-107.408332824707
6560000000,-79.6977157592773
6570000000,-108.579315185547
6580000000,-79.7955322265625
6590000000,-111.597290039063
6600000000,-78.8612823486328
6610000000,-116.426467895508
6620000000,-80.182502746582
6630000000,-106.322189331055
6640000000,-80.1066436767578
6650000000,-112.696632385254
6660000000,-80.191162109375
6670000000,-110.367446899414
6680000000,-80.2899703979492
6690000000,-107.478340148926
6700000000,-73.8617630004883
6710000000,-111.265495300293
