Trace
Swept SA
A.21.04,N9000B
39080000,-105.021476745605
39120000,-90.9149398803711
39160000,-104.261726379395
39200000,-89.697021484375
39240000,-99.9144973754883
39280000,-88.6061782836914
39320000,-98.0290145874023
39360000,-87.5019073486328
39400000,-106.108665466309
39440000,-91.6567153930664
39480000,-102.616027832031
39520000,-92.9220275878906
39560000,-105.086708068848
39600000,-93.1376724243164
39640000,-98.0352172851563
39680000,-90.556884765625
39720000,-90.5139236450195
39760000,-88.1980285644531
39800000,-103.081283569336
39840000,-89.3013687133789
39880000,-111.532295227051
39920000,-86.8691253662109
39960000,-103.010551452637
40000000,-92.3518981933594
