Trace
Swept SA
A.21.04,N9000B
8600000,-100.5087890625
8640000,-87.511100769043
8680000,-98.2798690795898
8720000,-85.1317367553711
8760000,-98.1796035766602
8800000,-91.0868682861328
8840000,-102.470199584961
8880000,-84.778678894043
8920000,-103.046943664551
8960000,-83.4483871459961
9000000,-94.0449447631836
9040000,-90.1841506958008
9080000,-98.1730117797852
9120000,-90.5089797973633
9160000,-106.622161865234
9200000,-93.0403594970703
9240000,-103.547172546387
9280000,-88.9138259887695
9320000,-105.740936279297
9360000,-90.8148880004883
9400000,-107.887107849121
9440000,-92.0106430053711
9480000,-98.3946151733398
9520000,-89.0460586547852
9560000,-112.400024414063
9600000,-93.9059600830078
9640000,-105.506797790527
9680000,-91.2739639282227
9720000,-108.231346130371
9760000,-92.7322235107422
9800000,-103.931137084961
9840000,-94.3514251708984
9880000,-97.8974533081055
9920000,-90.4232788085938
9960000,-101.205947875977
10000000,-92.4538497924805
10040000,-105.322708129883
10080000,-91.9507446289063
10120000,-98.7354049682617
10160000,-91.6497497558594
10200000,-102.548904418945
10240000,-90.9459533691406
10280000,-95.9497375488281
10320000,-90.9919357299805
10360000,-100.62744140625
10400000,-90.5823287963867
10440000,-96.4754867553711
10480000,-88.3981094360352
10520000,-112.877403259277
10560000,-88.6236343383789
10600000,-103.527908325195
10640000,-92.1188735961914
10680000,-96.8754119873047
10720000,-91.3186950683594
10760000,-112.315055847168
10800000,-96.6866760253906
10840000,-105.752754211426
10880000,-91.5194091796875
10920000,-98.861946105957
10960000,-92.6733245849609
11000000,-94.7737426757813
11040000,-92.6718902587891
11080000,-96.4599609375
11120000,-86.8797454833984
11160000,-106.407424926758
11200000,-87.5841903686523
11240000,-97.7498321533203
11280000,-90.9749069213867
11320000,-100.005828857422
11360000,-91.7078247070313
11400000,-97.2890319824219
11440000,-86.8138046264648
11480000,-96.8719482421875
11520000,-88.3188323974609
11560000,-108.241844177246
11600000,-90.1468276977539
11640000,-108.042060852051
11680000,-90.134033203125
11720000,-99.5245056152344
11760000,-87.7041625976563
11800000,-98.0359954833984
11840000,-88.9449310302734
11880000,-110.772064208984
11920000,-89.2388687133789
11960000,-96.8064193725586
12000000,-89.7940444946289
12040000,-102.393348693848
12080000,-94.4216537475586
12120000,-95.3108215332031
12160000,-92.3306121826172
12200000,-93.4103622436523
12240000,-89.2292251586914
12280000,-102.667816162109
12320000,-88.166259765625
12360000,-101.034797668457
12400000,-91.2831115722656
12440000,-108.997276306152
12480000,-88.2719345092773
12520000,-116.403106689453
12560000,-88.0168609619141
12600000,-97.5985107421875
12640000,-87.9317626953125
12680000,-102.897735595703
12720000,-87.3946990966797
12760000,-91.4729232788086
12800000,-87.6531219482422
12840000,-99.5183715820313
12880000,-91.732536315918
12920000,-107.433120727539
12960000,-92.5573120117188
13000000,-98.5146636962891
13040000,-91.8795700073242
13080000,-104.148323059082
13120000,-92.1941757202148
13160000,-104.815490722656
13200000,-92.1695938110352
13240000,-108.475006103516
13280000,-90.3579406738281
13320000,-106.966690063477
13360000,-92.3377456665039
13400000,-108.962585449219
13440000,-91.9175109863281
13480000,-101.217025756836
13520000,-89.8489074707031
13560000,-103.73365020752
13600000,-90.3628158569336
13640000,-101.021583557129
13680000,-89.6104736328125
13720000,-96.3416900634766
13760000,-90.7453384399414
13800000,-101.700263977051
13840000,-90.0421371459961
13880000,-102.775123596191
13920000,-86.8323974609375
13960000,-107.49291229248
14000000,-99.5117111206055
14040000,-105.86612701416
14080000,-93.0231552124023
14120000,-112.068412780762
14160000,-94.6688079833984
14200000,-105.772193908691
14240000,-87.9967346191406
14280000,-96.1685485839844
14320000,-89.3479156494141
14360000,-101.418609619141
14400000,-93.0963897705078
14440000,-99.3737640380859
14480000,-90.1414566040039
14520000,-100.465362548828
14560000,-89.214241027832
14600000,-98.4213485717773
14640000,-86.6628341674805
14680000,-98.6851425170898
14720000,-90.3932876586914
14760000,-108.980262756348
14800000,-91.1420516967773
14840000,-107.873970031738
14880000,-90.0813903808594
14920000,-103.352882385254
14960000,-91.1969909667969
15000000,-99.7248306274414
15040000,-87.6745223999023
15080000,-95.8846740722656
15120000,-91.3905258178711
15160000,-105.545204162598
15200000,-91.557502746582
15240000,-110.87548828125
15280000,-88.689094543457
15320000,-103.909523010254
15360000,-91.4582672119141
15400000,-98.8182525634766
15440000,-89.5786285400391
15480000,-99.6195907592773
15520000,-89.2014312744141
15560000,-100.740379333496
15600000,-91.4792556762695
15640000,-98.4848403930664
15680000,-92.2161102294922
15720000,-95.6950531005859
15760000,-88.87060546875
15800000,-98.0211486816406
15840000,-87.9778823852539
15880000,-104.557518005371
15920000,-92.4274368286133
15960000,-93.2038803100586
16000000,-89.2331008911133
16040000,-99.757209777832
16080000,-92.2911071777344
16120000,-107.038040161133
16160000,-86.0801696777344
16200000,-98.341178894043
16240000,-89.8227005004883
16280000,-100.234031677246
16320000,-91.0148773193359
16360000,-105.768043518066
16400000,-93.3560256958008
16440000,-104.827743530273
16480000,-93.4385375976563
16520000,-106.624794006348
16560000,-89.0395889282227
16600000,-102.828071594238
16640000,-93.2419815063477
16680000,-104.888175964355
16720000,-89.3745422363281
16760000,-96.2448654174805
16800000,-88.5433349609375
16840000,-100.634246826172
16880000,-90.8664779663086
16920000,-104.299674987793
16960000,-95.0795516967773
17000000,-107.380737304688
17040000,-92.2992935180664
17080000,-103.160652160645
17120000,-92.3941955566406
17160000,-103.003196716309
17200000,-91.8501586914063
17240000,-94.2443542480469
17280000,-87.9906539916992
17320000,-89.6761169433594
17360000,-87.1468048095703
17400000,-102.781295776367
17440000,-94.9222030639648
17480000,-104.133407592773
17520000,-90.2805557250977
17560000,-102.566474914551
17600000,-87.8375473022461
17640000,-95.3655090332031
17680000,-86.6052780151367
17720000,-107.873764038086
17760000,-92.5479507446289
17800000,-101.872772216797
17840000,-94.1219253540039
17880000,-99.1236801147461
17920000,-89.3907165527344
17960000,-102.091819763184
18000000,-90.0563812255859
18040000,-102.621459960938
18080000,-93.0486602783203
18120000,-102.17211151123
18160000,-92.8606033325195
18200000,-95.0793304443359
18240000,-91.4081039428711
18280000,-100.204025268555
18320000,-90.9855651855469
18360000,-98.4535140991211
18400000,-87.6851577758789
18440000,-93.8662948608398
18480000,-87.3252410888672
18520000,-106.463905334473
18560000,-91.704475402832
18600000,-106.050277709961
18640000,-90.3637771606445
18680000,-101.37622833252
18720000,-90.8190383911133
18760000,-105.349166870117
18800000,-88.6174621582031
18840000,-95.4330215454102
18880000,-86.6207885742188
18920000,-91.3763885498047
18960000,-55.7175369262695
19000000,-67.049430847168
19040000,-55.7101135253906
19080000,-98.2367324829102
19120000,-89.3135223388672
19160000,-105.30135345459
19200000,-94.0971450805664
19240000,-94.9377212524414
19280000,-89.0122756958008
19320000,-100.905227661133
19360000,-92.5430755615234
19400000,-96.6185531616211
19440000,-89.1530456542969
19480000,-97.1059341430664
19520000,-87.0363845825195
19560000,-119.308799743652
19600000,-90.1483688354492
19640000,-98.1003494262695
19680000,-89.4983596801758
19720000,-90.760383605957
19760000,-87.2814483642578
19800000,-102.874603271484
19840000,-93.5093002319336
19880000,-95.6214218139648
19920000,-92.0753707885742
19960000,-95.3400650024414
20000000,-89.9040679931641
20040000,-96.8716812133789
20080000,-93.0312042236328
20120000,-104.35408782959
20160000,-94.3319396972656
20200000,-100.521018981934
20240000,-91.1726913452148
20280000,-106.025772094727
20320000,-88.7597427368164
20360000,-93.2297973632813
20400000,-88.1526107788086
20440000,-113.091621398926
20480000,-90.940559387207
20520000,-108.751136779785
20560000,-94.5929336547852
20600000,-102.964553833008
20640000,-94.2327575683594
20680000,-98.2428359985352
20720000,-91.6434860229492
20760000,-106.583351135254
20800000,-92.5092544555664
20840000,-102.845962524414
20880000,-89.285514831543
20920000,-98.6835174560547
20960000,-88.3713912963867
21000000,-96.3635711669922
21040000,-91.8009033203125
21080000,-102.623512268066
21120000,-86.5413436889648
21160000,-99.9429244995117
21200000,-91.9547348022461
21240000,-98.3048400878906
21280000,-91.9775009155273
21320000,-100.004570007324
21360000,-94.7716369628906
21400000,-100.343208312988
21440000,-93.190803527832
21480000,-97.9095764160156
21520000,-90.0931854248047
21560000,-106.001251220703
21600000,-90.771858215332
21640000,-94.6825637817383
21680000,-89.8335113525391
21720000,-96.6632461547852
21760000,-87.9009780883789
